order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
1423,54,179,Chilli Chicken,2024-06-20,01:38:40,Delivered,1083.94
1424,50,199,Mutton Biryani,2024-08-28,01:13:17,Delivered,2683.72
1425,180,109,"Parotta, Salna",2025-02-04,10:40:41,Cancelled,3633.74
1426,435,177,Steam Dosa,2025-05-01,13:24:26,On the way,2939.77
1427,39,197,Tandoori Paneer Burger,2024-04-08,14:56:47,Cancelled,2835.69
1428,311,145,Masala Dosa,2025-04-03,07:16:30,Delivered,3212.43
1429,175,160,Peri Peri Burger,2025-07-12,11:52:53,Delivered,3458.37
1430,115,151,Fries,2025-02-14,17:44:46,Delivered,790.73
1431,195,164,Double Masala Biryani,2024-01-06,21:08:29,Delivered,2891.42
1432,9,110,Family Combo,2024-10-15,18:37:18,Delivered,1567.29
1433,382,188,"Parotta, Salna",2025-04-02,17:55:03,Delivered,3808.53
1434,295,135,"Idli, Vada",2025-01-14,18:42:25,Delivered,761.32
1435,315,197,Tandoori Paneer Burger,2024-04-13,08:09:01,Delivered,3893.31
1436,318,180,Paper Roast Dosa,2024-07-25,03:44:29,Delivered,229.6
1437,252,154,Chicken Tikka Roll,2025-05-23,09:11:52,Delivered,1713.89
1438,491,166,Family Combo,2024-06-28,14:31:48,Delivered,2286.56
1439,444,124,Mutton Seekh Roll,2024-02-07,00:11:01,Delivered,3045.73
1440,14,183,Mutton Samosa,2024-03-02,01:28:37,Delivered,2357.73
1441,246,151,Special Chicken Biryani,2025-07-18,18:42:12,Delivered,1411.42
1442,68,143,"Parotta, Salna",2024-08-29,23:41:57,Delivered,622.52
1443,67,179,All American Burger,2024-03-24,02:28:21,On the way,1705.12
1444,81,170,Mutton Samosa,2024-05-12,21:09:41,Delivered,1789.76
1445,431,121,Chicken Tikka Roll,2025-04-15,15:16:38,Delivered,3013.54
1446,409,197,Poori Masala,2024-03-14,01:05:59,Delivered,1756.64
1447,487,180,Guntur Idli,2025-06-13,09:33:08,Delivered,891.63
1448,285,187,Baida Roti,2024-12-03,19:49:52,Cancelled,1650.08
1449,409,187,Steam Dosa,2024-06-23,08:19:44,Delivered,2238.62
1450,124,139,Fish Biryani,2025-09-14,08:20:51,Delivered,902.33
1451,449,103,Masala Dosa,2024-01-10,01:44:17,Delivered,3674.57
1452,264,103,Bisi Bele Bath,2024-06-05,06:34:52,Delivered,3297.49
1453,58,151,Tasting Menu,2024-08-12,17:52:25,Delivered,470.27
1454,25,175,Tandoori Chicken,2025-01-22,01:04:24,Delivered,316.66
1455,317,104,"Parotta, Salna",2024-08-15,17:02:29,Delivered,3948.76
1456,345,122,Tasting Menu,2025-04-27,00:01:35,Preparing,187.88
1457,127,130,Veg Biryani,2024-07-31,19:11:38,Delivered,1080.1
1458,49,118,Steam Dosa,2024-05-25,13:28:39,Cancelled,2206.48
1459,242,178,Bisi Bele Bath,2024-10-06,21:34:37,Delivered,3309.41
1460,125,146,Ferrero Rocher Shake,2024-03-07,20:20:35,Delivered,2884.16
1461,217,144,Chilli Chicken,2025-06-06,16:28:50,Delivered,122.38
1462,150,196,Rava Idli,2024-07-07,06:05:22,Delivered,2758.85
1463,449,200,Pongal,2025-06-20,09:37:30,Delivered,2762.83
1464,229,145,Mutton Biryani,2025-03-16,01:42:07,Delivered,1568.73
1465,303,181,Tandoori Paneer Burger,2024-09-18,03:19:56,Preparing,3237.37
1466,358,135,Keema Pav,2025-07-26,04:52:31,Delivered,904.14
1467,419,186,Upma,2024-06-08,10:32:23,Delivered,237.07
1468,90,145,Tandoori Paneer Burger,2024-07-13,11:07:18,Delivered,3479.38
1469,15,134,Mutton Samosa,2024-06-27,01:51:12,Delivered,1050.68
1470,363,178,Sizzler,2025-09-08,02:57:58,On the way,2427.67
1471,225,163,Chicken Biryani,2025-03-03,23:42:42,Delivered,107.55
1472,273,166,Guntur Idli,2025-06-25,03:45:23,Delivered,2026.77
1473,118,175,Mango Lassi,2024-07-29,11:10:34,Delivered,2748.4
1474,382,190,Masala Dosa,2024-05-21,09:50:22,On the way,394.31
1475,424,119,Upma,2024-03-04,19:34:47,Cancelled,3659.29
1476,90,102,"Idli, Vada",2024-04-11,01:11:24,Cancelled,3024.1
1477,362,160,Mango Lassi,2024-01-25,02:56:09,Delivered,2634.35
1478,478,150,Steam Dosa,2025-03-02,19:26:26,Delivered,3622.12
1479,192,196,Family Combo,2024-09-13,10:32:50,Preparing,2612.19
1480,436,185,Mango Lassi,2025-06-20,00:45:00,Delivered,1793.61
1481,170,155,Filter Coffee,2025-04-20,04:53:31,Delivered,2371.11
1482,451,125,Seekh Kebab,2024-01-14,18:27:32,Delivered,1314.67
1483,496,144,Pongal,2024-12-14,12:40:34,Delivered,2902.62
1484,465,122,Chicken Steak,2024-06-10,09:54:02,Preparing,2145.38
1485,376,196,Veg Biryani,2025-07-20,04:29:55,Delivered,1557.4
1486,190,150,Chicken 65,2025-06-12,22:08:49,Delivered,194.1
1487,463,143,Mutton Samosa,2025-05-31,02:52:26,Delivered,1794.65
1488,56,102,Ferrero Rocher Shake,2024-10-18,15:14:53,On the way,1047.15
1489,340,169,Chicken Biryani,2025-06-22,13:14:32,Delivered,1019.99
1490,465,191,Grill Chicken,2024-02-28,16:23:46,Delivered,2951.39
1491,482,159,Special Chicken Biryani,2024-06-19,16:22:24,Cancelled,317.54
1492,289,181,Double Masala Biryani,2025-08-21,04:44:40,Cancelled,1432.84
1493,113,101,Mutton Biryani,2024-07-19,07:57:23,Delivered,2525.11
1494,408,109,Seekh Kebab,2024-04-03,04:42:50,Delivered,1398.82
1495,27,131,Tasting Menu,2025-02-28,08:18:09,Cancelled,1148.86
1496,123,127,Poori Masala,2025-02-20,04:38:51,Delivered,3866.45
1497,311,175,Mango Lassi,2024-04-29,13:58:25,Delivered,2799.69
1498,462,174,Baida Roti,2025-01-20,15:14:01,Delivered,3588.62
1499,240,163,Masala Dosa,2024-09-12,03:07:11,Delivered,2477.68
1500,118,122,Peri Peri Burger,2024-03-03,11:34:10,Cancelled,247.77
1501,173,178,Seekh Kebab,2025-01-12,14:09:56,Delivered,1390.1
1502,421,144,Mango Lassi,2024-11-28,01:20:16,Delivered,3562.33
1503,33,110,Poori Masala,2024-01-15,00:27:37,Delivered,3705.91
1504,100,127,Filter Coffee,2024-04-01,03:59:31,Delivered,1525.72
1505,328,154,Chicken Tikka Roll,2024-02-16,09:09:19,Delivered,1410.36
1506,393,104,Pongal,2025-02-13,17:25:01,Delivered,2915.24
1507,130,136,Mango Lassi,2025-02-11,09:13:38,Preparing,1829.1
1508,220,161,Mango Lassi,2025-07-13,17:36:09,On the way,3844.82
1509,302,178,Chicken Tikka Roll,2024-03-04,16:17:23,Preparing,3378.75
1510,43,198,Tasting Menu,2024-12-02,07:49:49,Delivered,2344.41
1511,233,107,Mixed Grill Platter,2025-05-27,17:50:20,Delivered,1847.38
1512,371,199,Special Chicken Biryani,2024-01-26,17:29:09,Delivered,2177.53
1513,486,189,Sizzler,2025-03-21,09:16:18,Delivered,2115.8
1514,328,159,Ferrero Rocher Shake,2025-06-14,04:46:00,Delivered,320.48
1515,107,198,Veg Biryani,2025-07-06,23:07:12,Cancelled,3292.8
1516,494,140,Chelo Kebab,2024-05-23,17:49:41,On the way,2506.52
1517,427,124,Masala Dosa,2025-09-19,20:46:32,On the way,1159.35
1518,491,106,Pongal,2025-05-15,18:01:51,Delivered,2244.72
1519,298,126,Grill Chicken,2024-07-04,23:32:50,Delivered,1308.02
1520,441,172,"Dal Makhani, Naan",2025-06-18,10:40:35,On the way,3823.36
1521,384,193,Special Chicken Biryani,2025-02-04,05:51:49,Delivered,2831.08
1522,231,146,Family Combo,2024-12-18,14:42:23,Delivered,3587.03
1523,142,133,Mutton Biryani,2024-08-13,09:34:57,Preparing,1380.83
1524,302,133,Upma,2025-02-24,07:14:32,Preparing,3047.69
1525,418,106,Double Masala Biryani,2025-02-08,05:52:21,Cancelled,154.41
1526,49,118,Mutton Samosa,2024-01-08,20:41:32,Delivered,3841.76
1527,143,180,Chicken Steak,2024-07-04,07:48:14,Cancelled,1710.67
1528,383,157,Mango Lassi,2025-03-05,08:31:25,Delivered,895.02
1529,350,130,Mutton Samosa,2024-08-04,13:38:23,Delivered,3178.44
1530,440,105,Grill Chicken,2025-06-04,14:48:32,Delivered,1519.77
1531,9,165,Mutton Samosa,2024-05-04,19:00:27,Delivered,2246.54
1532,478,187,Mutton Biryani,2025-09-03,01:25:53,Delivered,2935.35
1533,258,107,"Parotta, Salna",2024-09-14,20:00:08,Delivered,717.08
1534,19,190,Ghee Roast Dosa,2025-03-27,01:46:14,Delivered,1154.78
1535,74,160,Grill Chicken,2025-04-26,14:08:58,Delivered,910.6
1536,50,186,Chicken Biryani,2024-04-16,18:25:06,Delivered,2792.58
1537,78,151,Peri Peri Burger,2024-08-10,06:26:39,Delivered,2478.63
1538,43,180,Rava Idli,2024-09-30,02:02:17,Delivered,483.9
1539,87,152,All American Burger,2024-11-09,08:10:48,Delivered,2207.99
1540,236,147,Bisi Bele Bath,2025-04-06,08:16:35,Delivered,3257.26
1541,261,185,Tandoori Chicken,2024-01-07,15:24:25,Delivered,3098.52
1542,142,107,Filter Coffee,2024-12-31,05:09:47,Delivered,2905.84
1543,150,120,Chicken Tikka Roll,2025-05-26,14:03:32,Delivered,845.68
1544,142,186,Chilli Chicken,2024-09-16,18:29:06,On the way,2631.85
1545,205,133,Seekh Kebab,2024-08-27,22:03:22,Delivered,3347.81
1546,414,131,All American Burger,2024-03-25,15:33:46,Delivered,717.71
1547,188,159,Grill Chicken,2024-02-06,21:32:59,Cancelled,3340.6
1548,270,130,Keema Pav,2025-09-11,20:15:33,Delivered,1965.96
1549,167,189,Chicken Steak,2025-08-17,08:37:15,Delivered,1132.7
1550,166,200,Butter Chicken,2025-01-24,11:45:03,Preparing,3540.84
1551,198,190,Paper Roast Dosa,2024-06-17,04:36:05,Delivered,1335.27
1552,423,164,Mutton Samosa,2024-10-22,09:00:36,Delivered,827.6
1553,409,124,Baida Roti,2025-06-20,16:35:41,Preparing,909.47
1554,473,199,Chicken Tikka Roll,2024-08-09,03:58:15,Delivered,1618.3
1555,166,126,Seekh Kebab,2025-05-18,00:40:31,Delivered,1325.15
1556,285,133,Mutton Samosa,2024-11-24,17:02:17,On the way,1478.44
1557,13,113,Mutton Samosa,2024-10-16,18:24:34,Delivered,2636.18
1558,490,151,Tandoori Chicken,2025-02-17,23:27:16,Delivered,3834.23
1559,126,187,Peri Peri Burger,2024-08-29,09:26:10,Delivered,3749.29
1560,69,174,Mutton Korma,2024-10-12,00:41:31,Delivered,2979.71
1561,128,190,Steam Dosa,2025-04-30,01:19:41,Delivered,1082.39
1562,60,102,Fries,2024-03-23,10:16:17,Delivered,2968.42
1563,38,194,Mutton Samosa,2024-10-22,18:54:55,Delivered,505.91
1564,113,172,Peri Peri Burger,2025-08-14,08:25:45,Delivered,1781.19
1565,34,123,Seekh Kebab,2025-09-17,18:49:07,Delivered,3919.96
1566,452,118,Chelo Kebab,2025-02-03,23:30:04,Delivered,2681.39
1567,461,104,Tandoori Paneer Burger,2024-09-29,15:53:34,Delivered,172.41
1568,257,108,Seekh Kebab,2024-04-01,08:14:09,Delivered,361.55
1569,423,156,Steam Dosa,2024-12-23,05:35:34,Cancelled,2501.96
1570,344,126,Chicken Steak,2025-08-03,19:22:48,Delivered,2802.04
1571,454,111,Mutton Biryani,2024-01-25,23:49:57,Delivered,3984.11
1572,467,126,Paper Roast Dosa,2025-04-28,17:30:14,Delivered,3177.5
1573,279,184,Double Masala Biryani,2024-04-24,16:47:22,Cancelled,1928.9
1574,97,194,Keema Pav,2024-11-17,16:14:39,Delivered,2918.75
1575,350,164,Chicken Tikka Roll,2024-02-07,21:31:41,Delivered,2225.39
1576,178,166,Fries,2025-01-19,22:18:55,Delivered,1883.31
1577,135,146,Ferrero Rocher Shake,2024-12-17,00:01:27,Delivered,1293.12
1578,154,186,Peri Peri Burger,2025-08-26,12:57:06,Delivered,3256.73
1579,224,101,All American Burger,2025-07-21,00:54:51,Delivered,2635.68
1580,35,193,Mutton Biryani,2025-06-28,10:39:01,Delivered,1749.92
1581,325,111,Fries,2024-09-08,05:50:33,Delivered,3581.19
1582,141,188,Tandoori Chicken,2024-08-12,13:36:07,Delivered,3101.2
1583,155,171,Fries,2025-08-09,23:39:11,Delivered,1448.84
1584,394,188,"Idli, Vada",2024-03-14,01:57:57,Delivered,3573.05
1585,183,165,Tandoori Paneer Burger,2024-07-18,23:04:29,Cancelled,2222.72
1586,77,133,Sizzler,2024-05-05,22:35:51,Delivered,3060.88
1587,484,168,Chicken Tikka Roll,2024-07-17,03:29:53,Cancelled,118.7
1588,5,141,Poori Masala,2024-08-01,09:30:32,Cancelled,3291.82
1589,467,124,Ferrero Rocher Shake,2025-07-25,20:02:41,Delivered,3806.96
1590,98,141,Seekh Kebab,2024-11-01,11:58:53,Delivered,386.49
1591,373,145,Mutton Korma,2024-09-13,18:10:12,Delivered,3962.62
1592,340,122,Veg Biryani,2025-09-21,20:02:44,Delivered,422.84
1593,451,117,Rava Idli,2024-07-29,21:28:46,Delivered,2062.43
1594,356,134,Special Chicken Biryani,2025-05-23,17:00:27,Delivered,602.94
1595,214,145,Chelo Kebab,2024-07-31,05:34:05,Delivered,2975.89
1596,343,129,Double Masala Biryani,2025-02-27,10:49:44,Delivered,3468.66
1597,173,105,Ghee Roast Dosa,2025-09-08,13:05:01,Delivered,3806.66
1598,155,158,"Parotta, Salna",2025-01-13,07:10:22,Delivered,439.27
1599,204,133,"Dal Makhani, Naan",2024-04-20,11:41:16,Delivered,509.25
1600,451,152,Ghee Roast Dosa,2025-02-20,23:06:42,Delivered,2942.38
1601,260,112,Bisi Bele Bath,2024-12-31,02:51:55,Delivered,1815.52
1602,448,122,"Dal Makhani, Naan",2024-10-03,08:44:07,Delivered,1584.56
1603,315,102,Keema Pav,2024-03-03,02:25:39,Delivered,3262.51
1604,261,107,Mutton Korma,2024-07-05,10:42:57,Delivered,1214.07
1605,279,163,Masala Dosa,2024-10-02,18:07:38,Delivered,2673.56
1606,57,192,Family Combo,2024-09-11,15:49:41,Cancelled,1377.82
1607,30,154,"Idli, Vada",2025-05-19,03:17:48,Delivered,2147.85
1608,156,120,Tasting Menu,2024-04-16,21:37:35,Delivered,3868.38
1609,372,126,Peri Peri Burger,2025-09-15,04:40:46,Delivered,405.62
1610,487,125,Mutton Samosa,2024-04-17,08:59:49,On the way,2573.79
1611,206,165,Chicken Tikka Roll,2024-11-29,01:28:30,Preparing,3941.76
1612,104,113,Baida Roti,2025-07-15,16:30:25,Delivered,3939.07
1613,19,162,Chicken 65,2024-09-20,02:02:15,Delivered,2544.17
1614,234,122,Chicken 65,2025-03-03,03:44:01,Delivered,309.16
1615,22,159,Family Combo,2024-11-14,17:05:42,Delivered,3426.01
1616,360,145,Masala Dosa,2024-02-01,03:04:43,Delivered,1098
1617,40,190,Mango Lassi,2024-07-15,14:23:23,Delivered,1508.25
1618,251,135,Mutton Biryani,2025-09-03,10:20:22,Delivered,127.57
1619,188,171,Special Chicken Biryani,2024-09-29,00:15:20,Cancelled,1763.36
1620,52,199,Tandoori Chicken,2025-02-01,02:17:16,Delivered,3847.01
1621,402,178,Peri Peri Burger,2024-03-07,21:22:50,Delivered,1292.68
1622,279,161,Filter Coffee,2024-10-13,04:07:42,Delivered,3097.27
1623,255,147,Tandoori Paneer Burger,2025-04-15,04:36:56,Delivered,3020.2
1624,471,152,Tasting Menu,2024-10-21,15:24:55,Delivered,3756.06
1625,236,197,Chicken Tikka Roll,2024-11-19,18:49:28,Preparing,379.18
1626,282,138,Family Combo,2025-05-17,09:06:01,Cancelled,3258.84
1627,253,163,Special Chicken Biryani,2025-04-10,19:09:20,Delivered,1098.2
1628,485,107,Fries,2025-06-25,05:36:25,Delivered,619.08
1629,75,146,Baida Roti,2025-06-15,09:13:12,Preparing,3699.67
1630,260,131,Filter Coffee,2025-03-19,18:43:11,Cancelled,2168.82
1631,228,133,Tandoori Chicken,2025-02-19,19:59:47,Preparing,1227.1
1632,462,161,Grill Chicken,2025-06-28,17:43:19,Delivered,2574.93
1633,70,108,Double Masala Biryani,2024-11-27,09:48:48,Delivered,2586.78
1634,73,170,Chicken Steak,2024-09-18,10:01:29,Delivered,1860.11
1635,40,112,Baida Roti,2024-12-24,03:27:58,Preparing,2842.13
1636,175,200,Filter Coffee,2024-12-04,05:26:56,On the way,823.52
1637,499,175,Paper Roast Dosa,2024-06-22,17:32:20,On the way,116.57
1638,310,151,Fish Biryani,2024-06-20,17:03:47,Delivered,2663.13
1639,366,117,Paper Roast Dosa,2024-07-25,09:07:08,Delivered,1928.94
1640,470,135,Mixed Grill Platter,2025-05-07,20:53:58,Delivered,106.5
1641,350,114,Tandoori Chicken,2024-12-25,12:52:31,Delivered,1191.03
1642,286,158,Lamb Burger,2024-05-26,08:27:30,Preparing,1480.17
1643,357,118,"Parotta, Salna",2024-03-26,12:47:53,Delivered,1654.85
1644,466,162,Special Chicken Biryani,2025-04-22,17:38:59,Delivered,3966.03
1645,252,161,Paper Roast Dosa,2024-03-06,12:54:11,Delivered,3622.23
1646,301,121,Ferrero Rocher Shake,2024-09-10,05:11:08,Delivered,1202.04
1647,261,181,Mango Lassi,2024-10-02,03:31:10,Delivered,367.52
1648,148,166,Baida Roti,2024-04-08,16:42:21,Delivered,3613.2
1649,371,119,Fries,2024-12-18,20:25:11,Cancelled,2129.11
1650,87,144,Chicken 65,2024-07-14,03:05:01,Delivered,1882.49
1651,170,152,Mutton Korma,2024-08-12,11:02:45,Delivered,2924.95
1652,60,153,"Parotta, Salna",2024-12-18,02:37:57,Delivered,2378.69
1653,342,153,Chicken Biryani,2025-09-19,20:57:39,Delivered,1621.45
1654,74,105,Masala Dosa,2024-11-28,05:32:27,Delivered,1592.89
1655,388,132,Mutton Samosa,2025-08-26,02:07:04,Delivered,3380.39
1656,492,170,Seekh Kebab,2024-10-03,12:30:50,Delivered,2683.29
1657,475,153,Chicken Steak,2024-08-07,15:53:55,Delivered,3079.51
1658,361,110,"Dal Makhani, Naan",2025-05-15,00:16:23,Delivered,122.87
1659,155,104,Seekh Kebab,2024-10-06,18:46:49,Preparing,703.49
1660,159,101,Lamb Burger,2025-09-25,20:47:44,Delivered,2155.4
1661,162,156,Mixed Grill Platter,2024-03-27,09:27:34,Delivered,490.94
1662,148,131,Mango Lassi,2025-05-01,13:55:30,Delivered,1580.1
1663,234,175,Veg Biryani,2025-05-15,13:36:20,Cancelled,2988.28
1664,325,173,Mutton Biryani,2024-06-29,07:28:26,Delivered,1454.62
1665,147,147,"Dal Makhani, Naan",2025-04-27,02:25:59,Delivered,1568.4
1666,102,139,Fish Biryani,2025-06-01,20:51:16,Delivered,2863.5
1667,192,122,Double Masala Biryani,2024-12-16,03:54:13,Delivered,1948.97
1668,89,118,"Parotta, Salna",2024-01-24,10:17:46,Delivered,3137.56
1669,367,152,Peri Peri Burger,2025-08-08,21:01:51,Delivered,3565.04
1670,20,199,Double Masala Biryani,2024-10-07,15:07:45,Delivered,2410.09
1671,10,176,Chicken Biryani,2024-07-02,02:47:30,Delivered,1001.56
1672,110,103,Mixed Grill Platter,2025-03-18,19:45:53,Delivered,988.23
1673,80,111,Fries,2024-08-07,14:40:40,Delivered,3673.01
1674,355,170,Chicken Tikka Roll,2025-01-08,11:55:01,Delivered,2941.28
1675,395,198,Butter Chicken,2024-10-06,13:51:57,Delivered,2675.94
1676,416,145,Baida Roti,2024-12-07,19:57:11,Delivered,651.81
1677,352,175,"Dal Makhani, Naan",2025-05-30,06:14:36,Delivered,801.68
1678,45,120,Upma,2024-05-08,15:31:28,Delivered,795.08
1679,433,106,Guntur Idli,2025-09-21,15:38:56,Delivered,2540.67
1680,89,121,Double Masala Biryani,2025-08-16,06:58:11,Delivered,3948.81
1681,387,161,Chicken Biryani,2024-12-20,10:38:58,Cancelled,1115.63
1682,3,104,Tandoori Paneer Burger,2024-03-06,10:53:36,Delivered,3169.95
1683,181,153,Sizzler,2025-06-28,16:27:58,Preparing,2530.13
1684,181,172,Upma,2025-02-22,13:53:15,Delivered,3038.66
1685,143,198,Poori Masala,2024-01-02,06:16:29,Delivered,2238.69
1686,122,191,Double Masala Biryani,2025-03-11,08:33:46,Cancelled,273.34
1687,464,173,Tandoori Chicken,2025-05-15,12:41:16,Cancelled,657.82
1688,335,195,"Dal Makhani, Naan",2025-03-04,07:30:44,Delivered,2802.62
1689,417,143,Chelo Kebab,2025-04-05,01:33:38,Delivered,2561.18
1690,148,168,Mixed Grill Platter,2025-02-08,13:37:20,Delivered,3275.26
1691,443,101,All American Burger,2024-03-30,17:52:43,Delivered,1412.29
1692,343,172,Ghee Roast Dosa,2024-08-08,10:29:54,Preparing,2199.24
1693,135,190,Chicken Biryani,2024-03-07,21:01:10,On the way,1616.61
1694,458,200,Fries,2024-01-04,18:58:36,Delivered,1089.39
1695,376,145,Chicken 65,2025-05-08,12:43:14,Delivered,1403.99
1696,282,170,Pongal,2024-12-10,22:33:53,Delivered,2467.28
1697,359,111,Mixed Grill Platter,2024-05-10,01:30:22,Delivered,3334.01
1698,176,145,Mutton Korma,2025-07-29,11:32:14,Delivered,438.18
1699,247,105,Family Combo,2025-02-26,17:00:31,Delivered,256.34
1700,376,121,Guntur Idli,2024-05-25,14:23:52,Delivered,3608.68
1701,101,105,Fish Biryani,2025-02-08,13:22:06,Delivered,2918.36
1702,199,115,Mutton Biryani,2024-10-30,18:00:43,Delivered,3391.5
1703,389,144,Mutton Biryani,2024-07-30,22:24:58,Cancelled,1673.67
1704,19,132,Mutton Samosa,2024-11-13,12:02:09,Delivered,3223.65
1705,376,191,Fish Biryani,2025-02-22,03:14:29,Delivered,3236.76
1706,9,151,Filter Coffee,2024-03-28,13:57:39,Preparing,3364.64
1707,12,136,Grill Chicken,2025-04-10,10:52:29,Delivered,1133.55
1708,479,133,Grill Chicken,2025-02-01,20:42:05,Delivered,747.71
1709,29,159,Seekh Kebab,2025-08-09,20:29:36,Delivered,891.81
1710,283,109,Chilli Chicken,2025-03-08,08:43:49,Cancelled,1093.09
1711,394,145,Upma,2024-08-14,08:24:29,Delivered,1723.5
1712,402,153,Poori Masala,2024-09-09,15:04:47,Delivered,3642.48
1713,266,196,"Idli, Vada",2025-05-13,19:20:28,Delivered,2027.65
1714,152,162,Chicken Biryani,2024-09-06,09:08:40,Delivered,3121.92
1715,142,123,Veg Biryani,2024-05-12,11:48:03,Delivered,1453.32
1716,233,108,Rava Idli,2024-04-03,13:23:42,Delivered,3725.47
1717,187,152,Special Chicken Biryani,2024-10-31,08:03:00,Delivered,806.14
1718,69,195,Mutton Samosa,2025-03-03,18:44:25,Delivered,133.05
1719,368,129,Bisi Bele Bath,2025-08-22,11:18:08,Delivered,1601.48
1720,24,200,All American Burger,2024-09-21,16:54:52,Delivered,2184.73
1721,399,130,"Idli, Vada",2025-09-05,16:43:31,Delivered,1019.74
1722,97,199,Sizzler,2025-07-09,22:00:13,Delivered,3535.03
1723,409,160,Chicken Steak,2024-06-18,13:16:11,Delivered,3948.99
1724,349,166,Double Masala Biryani,2025-02-11,22:05:18,Delivered,605.8
1725,474,151,Baida Roti,2024-10-11,10:53:53,Delivered,3346.12
1726,437,169,Fries,2024-07-19,10:01:10,Delivered,3839.33
1727,406,105,Paper Roast Dosa,2024-04-24,18:49:41,Delivered,1180.83
1728,260,122,Mutton Seekh Roll,2024-07-20,12:27:36,On the way,2749.8
1729,387,112,Mutton Biryani,2024-12-15,08:26:39,Delivered,2863.46
1730,232,178,Masala Dosa,2025-01-10,03:58:32,Delivered,2135.57
1731,157,133,Tasting Menu,2025-09-01,11:23:50,Delivered,200.96
1732,45,151,Chicken Steak,2024-09-04,16:11:17,Delivered,3137.77
1733,80,153,Double Masala Biryani,2025-05-14,00:06:06,Delivered,279.54
1734,462,169,Guntur Idli,2024-07-24,23:49:36,Delivered,1388.88
1735,245,172,Mutton Biryani,2024-11-09,02:50:51,Delivered,2052.8
1736,75,156,Guntur Idli,2024-04-08,11:09:17,Delivered,1605.48
1737,172,188,Seekh Kebab,2024-02-23,12:46:19,On the way,2242.62
1738,250,183,Chicken Steak,2025-01-12,08:45:43,Cancelled,3167.25
1739,230,200,"Parotta, Salna",2025-03-24,13:00:31,Delivered,589.94
1740,89,158,Keema Pav,2024-11-27,05:10:02,Delivered,2360.46
1741,466,191,Ferrero Rocher Shake,2024-04-28,11:23:23,Delivered,3892.56
1742,95,160,Mutton Korma,2025-03-04,11:28:25,Delivered,1448.5
1743,104,159,Tandoori Paneer Burger,2025-09-21,02:34:59,Delivered,3079.72
1744,402,159,Mutton Korma,2024-08-16,03:51:10,Delivered,3554.45
1745,16,175,Rava Idli,2024-07-18,14:55:52,Delivered,1612.04
1746,125,109,"Dal Makhani, Naan",2025-04-28,17:07:40,Delivered,3711.7
1747,117,151,Peri Peri Burger,2024-03-14,03:26:29,Delivered,3704.52
1748,163,135,Butter Chicken,2024-09-20,10:24:19,Delivered,1636.19
1749,34,111,Keema Pav,2024-11-08,07:53:33,Delivered,1404.3
1750,368,167,Mutton Samosa,2024-12-07,10:56:14,Delivered,1632.92
1751,103,144,All American Burger,2024-01-17,22:57:18,Delivered,1901.04
1752,110,119,Mutton Korma,2025-08-25,18:56:35,Delivered,3021.57
1753,467,108,Chicken Steak,2024-08-12,20:04:09,Delivered,268.59
1754,92,169,Fish Biryani,2025-05-20,01:56:01,Delivered,2270.79
